symbol,conf.,open,high,low,close,ltp,close - ltp,close - ltp %,vwap,vol,prev. close,turnover,trans.,diff,range,diff %,range %,vwap %,120 days,180 days,52 weeks high,52 weeks low,source_file,tradedate
NICAD8283,27.3,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,1050.0,400.0,1055.1,420000.0,3,-5.1,0.0,-0.48,0.0,0.0,1107.02,1117.91,1239.3,1032.5,09_16_2025.csv,2025-09-16
NICBF,35.71,9.12,9.12,9.12,9.12,9.12,0.0,0.0,9.12,5000.0,9.12,45600.0,4,0.0,0.0,0.0,0.0,0.0,9.34,9.31,10.6,8.49,09_16_2025.csv,2025-09-16
NICFC,34.13,8.82,9.18,8.82,9.1,9.1,0.0,0.0,9.02,3390.0,9.0,30576.0,14,0.1,0.36,1.11,4.08,0.88,9.29,9.24,10.75,8.13,09_16_2025.csv,2025-09-16
NICGF2,42.28,8.66,8.99,8.66,8.7,8.7,0.0,0.0,8.72,63550.0,8.82,553925.0,15,-0.12,0.33,-1.36,3.81,-0.19,8.78,8.78,9.98,8.2,09_16_2025.csv,2025-09-16
NICL,31.17,584.3,596.5,575.0,583.23,584.0,-0.77,0.0,577.96,8637.0,587.93,4991848.1,81,-4.7,21.5,-0.8,3.74,0.9,714.97,805.27,1090.0,570.0,09_16_2025.csv,2025-09-16
NICLBSL,31.56,571.0,579.0,566.5,575.05,572.0,3.05,0.01,570.52,8069.0,576.51,4603561.7,130,-1.46,12.5,-0.25,2.21,0.79,641.01,654.27,807.0,566.5,09_16_2025.csv,2025-09-16
NICSF,32.07,8.81,8.9,8.81,8.89,8.9,-0.01,0.0,8.84,12400.0,8.92,109654.0,9,-0.03,0.09,-0.34,1.02,0.53,9.19,9.23,11.45,8.49,09_16_2025.csv,2025-09-16
NIFRA,29.8,270.0,273.9,269.6,270.01,269.8,0.21,0.0,270.76,129415.0,273.02,35040241.8,632,-3.01,4.3,-1.1,1.59,-0.28,282.23,276.27,328.1,240.1,09_16_2025.csv,2025-09-16
NIFRAGED,28.65,989.0,1000.0,989.0,1000.0,1000.0,0.0,0.0,997.25,100.0,992.3,99725.0,3,7.7,11.0,0.78,1.11,0.28,0.0,0.0,1020.0,948.0,09_16_2025.csv,2025-09-16
NIL,27.59,694.4,694.4,672.0,673.46,673.0,0.46,0.0,675.2,5441.0,680.8,3673772.8,121,-7.34,22.4,-1.08,3.33,-0.26,719.64,768.83,1000.0,663.5,09_16_2025.csv,2025-09-16
NIMB,32.75,206.0,209.0,205.1,205.25,205.3,-0.05,0.0,205.92,83329.0,207.7,17158925.4,319,-2.45,3.9,-1.18,1.9,-0.33,214.77,215.29,264.9,201.0,09_16_2025.csv,2025-09-16
NIMBPO,34.88,163.1,165.0,162.6,162.63,162.6,0.03,0.0,163.11,10494.0,163.3,1711634.4,10,-0.67,2.4,-0.41,1.48,-0.29,161.52,161.57,186.8,147.7,09_16_2025.csv,2025-09-16
NLG,27.63,810.0,810.0,785.0,789.4,785.0,4.4,0.01,796.64,22976.0,810.34,18303491.8,183,-20.94,25.0,-2.58,3.18,-0.92,828.65,888.68,1382.0,738.1,09_16_2025.csv,2025-09-16
NLIC,33.48,770.0,773.8,768.0,769.14,769.0,0.14,0.0,769.68,29144.0,772.56,22431647.1,211,-3.42,5.8,-0.44,0.76,-0.07,775.51,774.75,920.0,710.0,09_16_2025.csv,2025-09-16
NLICL,35.16,574.9,630.0,574.9,579.76,580.0,-0.24,0.0,582.16,17728.0,586.59,10320536.5,118,-6.83,55.1,-1.16,9.58,-0.41,619.49,613.13,738.0,551.0,09_16_2025.csv,2025-09-16
NMB,28.84,247.5,252.0,245.5,245.86,246.0,-0.14,0.0,247.18,37696.0,249.68,9317789.5,156,-3.82,6.5,-1.53,2.65,-0.54,250.08,248.68,288.0,230.0,09_16_2025.csv,2025-09-16
NMB50,34.58,10.11,10.27,10.11,10.12,10.13,-0.01,0.0,10.17,27300.0,10.12,277529.0,10,0.0,0.16,0.0,1.58,-0.45,10.74,10.62,12.23,9.57,09_16_2025.csv,2025-09-16
NMBHF2,20.4,8.98,9.1,8.98,9.0,9.0,0.0,0.0,9.0,3390.0,9.15,30494.5,26,-0.15,0.12,-1.64,1.34,0.05,0.0,0.0,10.0,8.16,09_16_2025.csv,2025-09-16
NMBMF,27.49,678.51,685.0,675.1,677.29,677.0,0.29,0.0,676.39,826.0,678.51,558697.0,12,-1.22,9.9,-0.18,1.47,0.13,717.95,725.18,876.0,646.8,09_16_2025.csv,2025-09-16
NMFBS,35.51,1260.1,1283.0,1256.2,1267.85,1262.0,5.85,0.0,1259.17,2508.0,1263.27,3157988.6,35,4.58,26.8,0.36,2.13,0.68,1268.87,1278.89,1639.5,1161.0,09_16_2025.csv,2025-09-16
NMIC,28.9,1235.0,1240.0,1190.0,1199.97,1191.0,8.97,0.01,1207.68,29023.0,1255.73,35050564.5,607,-55.76,50.0,-4.44,4.2,-0.64,0.0,0.0,2703.3,302.3,09_16_2025.csv,2025-09-16
NMLBBL,34.48,647.0,653.0,637.0,638.92,638.0,0.92,0.0,641.6,10594.0,652.83,6797078.1,94,-13.91,16.0,-2.13,2.51,-0.42,668.7,673.3,860.0,608.2,09_16_2025.csv,2025-09-16
NRIC,24.91,1650.0,1678.0,1616.0,1631.86,1634.9,-3.04,0.0,1638.38,187293.0,1668.44,306857604.8,1101,-36.58,62.0,-2.19,3.84,-0.4,1365.78,1222.54,1842.0,722.0,09_16_2025.csv,2025-09-16
NRM,22.63,463.0,464.8,445.0,446.36,448.0,-1.64,0.0,450.81,81899.0,461.19,36920598.9,555,-14.83,19.8,-3.22,4.45,-1.0,475.25,485.77,645.0,402.0,09_16_2025.csv,2025-09-16
NRN,31.71,2075.0,2104.0,2021.0,2032.64,2022.2,10.44,0.01,2051.55,66954.0,2082.04,137359229.1,493,-49.4,83.0,-2.37,4.11,-0.93,2017.96,1760.23,2444.0,878.0,09_16_2025.csv,2025-09-16
NSIF2,37.2,10.03,10.09,9.9,10.0,10.0,0.0,0.0,9.92,95400.0,10.1,946503.0,20,-0.1,0.19,-0.99,1.92,0.79,10.71,10.56,12.25,9.69,09_16_2025.csv,2025-09-16
NTC,31.82,825.0,835.0,825.0,825.52,825.0,0.52,0.0,826.95,20280.0,824.74,16770476.6,307,0.78,10.0,0.09,1.21,-0.17,873.75,888.6,1107.0,824.0,09_16_2025.csv,2025-09-16
NUBL,27.11,767.0,767.0,750.0,760.09,758.0,2.09,0.0,758.41,10827.0,769.61,8211324.7,79,-9.52,17.0,-1.24,2.27,0.22,717.26,707.82,854.4,650.0,09_16_2025.csv,2025-09-16
NWCL,31.16,865.9,866.0,842.0,842.52,842.0,0.52,0.0,846.71,2816.0,849.04,2384334.0,49,-6.52,24.0,-0.77,2.85,-0.5,922.92,952.1,1147.0,835.0,09_16_2025.csv,2025-09-16
NYADI,28.87,402.0,406.0,398.0,399.62,400.0,-0.38,0.0,400.95,14511.0,409.96,5818157.0,137,-10.34,8.0,-2.52,2.01,-0.33,480.37,514.83,880.0,283.3,09_16_2025.csv,2025-09-16
OHL,25.11,780.0,795.6,772.7,774.7,772.7,2.0,0.0,779.16,12982.0,777.85,10115101.7,123,-3.15,22.9,-0.4,2.96,-0.58,883.08,895.84,1100.0,772.7,09_16_2025.csv,2025-09-16
OMPL,28.3,1210.4,1230.0,1187.0,1190.38,1187.0,3.38,0.0,1202.79,9148.0,1210.34,11003153.4,299,-19.96,43.0,-1.65,3.62,-1.04,0.0,0.0,2167.2,270.0,09_16_2025.csv,2025-09-16
PBD85,37.78,1067.0,1098.0,1067.0,1098.0,1098.0,0.0,0.0,1097.99,804.0,1067.0,882782.0,3,31.0,31.0,2.91,2.91,0.0,1054.05,1035.33,1100.0,1011.0,09_16_2025.csv,2025-09-16
PBD88,41.84,1127.0,1131.0,1127.0,1131.0,1131.0,0.0,0.0,1128.33,75.0,1126.0,84625.0,3,5.0,4.0,0.44,0.35,0.24,1131.43,1126.21,1219.7,1056.0,09_16_2025.csv,2025-09-16
PCBL,28.28,254.9,256.0,246.1,248.64,248.9,-0.26,0.0,249.34,57987.0,252.21,14458474.5,210,-3.57,9.9,-1.42,4.02,-0.28,252.51,252.35,305.7,229.5,09_16_2025.csv,2025-09-16
PFL,32.41,397.0,397.0,390.0,393.0,393.4,-0.4,0.0,390.63,11908.0,391.45,4651671.4,75,1.55,7.0,0.4,1.79,0.6,416.19,443.4,794.9,339.9,09_16_2025.csv,2025-09-16
PHCL,29.75,395.0,400.1,386.3,388.25,389.0,-0.75,0.0,390.02,10930.0,402.36,4262949.5,111,-14.11,13.8,-3.51,3.57,-0.46,538.91,557.61,745.6,310.0,09_16_2025.csv,2025-09-16
PMHPL,22.51,350.6,361.0,345.4,347.43,345.6,1.83,0.01,351.86,68924.0,356.81,24251788.6,304,-9.38,15.6,-2.63,4.52,-1.28,347.88,332.29,468.0,237.6,09_16_2025.csv,2025-09-16
PMLI,28.43,488.0,497.0,481.0,490.98,493.0,-2.02,0.0,487.45,5051.0,491.79,2462088.6,174,-0.81,16.0,-0.16,3.33,0.72,532.17,544.45,665.0,480.2,09_16_2025.csv,2025-09-16
PPCL,27.9,325.0,325.0,313.6,315.17,313.6,1.57,0.01,318.26,13969.0,327.25,4445752.3,93,-12.08,11.4,-3.69,3.64,-0.98,343.32,330.91,409.9,221.6,09_16_2025.csv,2025-09-16
PPL,29.67,303.0,303.0,297.1,299.2,302.0,-2.8,-0.01,300.13,31407.0,302.03,9426181.0,159,-2.83,5.9,-0.94,1.99,-0.31,441.85,485.14,648.6,295.0,09_16_2025.csv,2025-09-16
PRIN,26.72,769.0,770.0,750.5,752.91,758.0,-5.09,-0.01,758.24,8694.0,760.21,6592174.0,86,-7.3,19.5,-0.96,2.6,-0.71,862.23,902.52,1088.8,750.5,09_16_2025.csv,2025-09-16
PROFL,34.44,477.1,480.0,475.0,475.86,476.0,-0.14,0.0,475.72,9844.0,481.22,4682951.6,65,-5.36,5.0,-1.11,1.05,0.03,511.56,541.22,768.0,464.0,09_16_2025.csv,2025-09-16
PRSF,30.71,10.23,10.55,10.23,10.54,10.54,0.0,0.0,10.38,500.0,10.37,5192.0,5,0.17,0.32,1.64,3.13,1.48,10.92,10.64,12.05,9.12,09_16_2025.csv,2025-09-16
PRVU,32.69,208.2,209.0,204.7,205.36,205.9,-0.54,0.0,206.23,106673.0,208.04,21999495.2,399,-2.68,4.3,-1.29,2.1,-0.43,212.18,215.99,273.0,194.1,09_16_2025.csv,2025-09-16
PSF,40.08,10.45,10.65,10.45,10.65,10.65,0.0,0.0,10.51,110990.0,10.65,1166832.5,16,0.0,0.2,0.0,1.91,1.29,10.86,10.59,11.9,9.06,09_16_2025.csv,2025-09-16
PURE,23.25,787.0,811.0,774.4,775.87,775.0,0.87,0.0,788.5,16677.0,795.37,13149890.8,271,-19.5,36.6,-2.45,4.73,-1.63,0.0,0.0,1327.9,289.3,09_16_2025.csv,2025-09-16
RADHI,32.79,775.9,775.9,750.1,752.11,753.0,-0.89,0.0,755.6,97982.0,760.75,74035149.2,317,-8.64,25.8,-1.14,3.44,-0.46,701.13,594.14,905.6,322.2,09_16_2025.csv,2025-09-16
RAWA,28.02,756.0,786.0,703.1,733.76,731.0,2.76,0.0,736.14,2720.0,741.24,2002295.8,44,-7.48,82.9,-1.01,11.79,-0.32,815.73,823.72,990.0,583.0,09_16_2025.csv,2025-09-16
RBBD2088,38.55,1030.0,1050.0,1030.0,1040.0,1040.0,0.0,0.0,1044.36,195.0,1050.0,203650.0,5,-10.0,20.0,-0.95,1.94,-0.42,0.0,0.0,1063.0,967.6,09_16_2025.csv,2025-09-16
RBCL,42.47,16000.0,16000.0,15810.0,15885.95,15852.0,33.95,0.0,15873.53,399.0,16037.36,6333540.0,24,-151.41,190.0,-0.94,1.2,0.08,15049.7,15131.89,19550.0,14024.0,09_16_2025.csv,2025-09-16
RBCLPO,41.23,13189.0,13200.0,12800.0,12900.0,12900.0,0.0,0.0,13019.86,310.0,12983.42,4036158.0,12,-83.42,400.0,-0.64,3.13,-0.93,11974.47,11935.53,14289.0,11007.1,09_16_2025.csv,2025-09-16
RFPL,33.73,352.0,358.5,345.3,346.05,345.3,0.75,0.0,349.62,16911.0,359.05,5912379.7,185,-13.0,13.2,-3.62,3.82,-1.03,575.17,720.8,1484.0,345.3,09_16_2025.csv,2025-09-16
RHGCL,28.03,267.7,267.7,253.2,255.45,255.0,0.45,0.0,258.1,22434.0,262.82,5790249.2,150,-7.37,14.5,-2.8,5.73,-1.04,404.36,471.68,708.0,253.2,09_16_2025.csv,2025-09-16
RHPL,28.78,281.3,290.0,281.3,284.14,285.0,-0.86,0.0,284.03,23581.0,287.04,6697805.7,164,-2.9,8.7,-1.01,3.09,0.04,363.99,389.27,527.0,281.0,09_16_2025.csv,2025-09-16
RIDI,27.88,230.0,230.4,225.7,226.05,227.0,-0.95,0.0,226.56,45538.0,230.05,10316995.1,174,-4.0,4.7,-1.74,2.08,-0.22,251.31,244.7,302.0,210.0,09_16_2025.csv,2025-09-16
RLFL,32.96,456.9,456.9,439.1,445.6,446.5,-0.9,0.0,443.92,18095.0,450.32,8032654.7,120,-4.72,17.8,-1.05,4.05,0.38,496.1,522.62,740.0,438.9,09_16_2025.csv,2025-09-16
RMF1,34.96,9.2,9.32,9.03,9.32,9.32,0.0,0.0,9.2,30350.0,9.2,279242.06,22,0.12,0.29,1.3,3.21,1.28,9.53,9.34,11.4,8.1,09_16_2025.csv,2025-09-16
RMF2,41.76,9.01,9.19,8.85,9.19,9.19,0.0,0.0,9.05,56650.0,9.16,512492.95,18,0.03,0.34,0.33,3.84,1.56,9.58,9.46,10.73,8.5,09_16_2025.csv,2025-09-16
RNLI,25.42,451.0,459.0,447.0,448.43,447.0,1.43,0.0,450.85,34612.0,455.04,15604694.9,336,-6.61,12.0,-1.45,2.68,-0.54,496.48,508.59,593.0,430.0,09_16_2025.csv,2025-09-16
RSDC,32.5,673.3,680.0,670.0,671.72,672.0,-0.28,0.0,673.33,8127.0,683.8,5472158.9,82,-12.08,10.0,-1.77,1.49,-0.24,695.07,697.3,880.0,638.0,09_16_2025.csv,2025-09-16
RSY,31.19,9.1,9.1,8.92,8.96,8.96,0.0,0.0,9.01,1100.0,8.95,9915.0,7,0.01,0.18,0.11,2.02,-0.6,0.0,0.0,10.08,8.58,09_16_2025.csv,2025-09-16
RURU,29.1,710.0,720.0,702.0,710.1,706.0,4.1,0.01,712.56,7642.0,723.24,5445368.3,107,-13.14,18.0,-1.82,2.56,-0.35,728.34,732.2,885.0,660.0,09_16_2025.csv,2025-09-16
SADBL,30.87,420.0,427.0,412.2,416.19,415.5,0.69,0.0,416.59,44821.0,420.6,18671952.5,182,-4.41,14.8,-1.05,3.59,-0.1,421.13,417.64,526.5,372.4,09_16_2025.csv,2025-09-16
SAGF,29.87,9.63,9.63,9.28,9.3,9.3,0.0,0.0,9.43,6370.0,9.46,60037.6,9,-0.16,0.35,-1.69,3.77,-1.34,9.84,9.73,11.0,8.92,09_16_2025.csv,2025-09-16
SAHAS,31.15,635.0,639.0,618.0,620.77,622.0,-1.23,0.0,625.92,139590.0,632.01,87372149.0,649,-11.24,21.0,-1.78,3.4,-0.83,571.2,546.33,705.0,409.5,09_16_2025.csv,2025-09-16
SALICO,24.97,669.6,682.0,666.0,666.53,666.5,0.03,0.0,669.58,4409.0,675.23,2952185.9,40,-8.7,16.0,-1.29,2.4,-0.46,697.36,706.31,820.0,650.0,09_16_2025.csv,2025-09-16
SAMAJ,27.37,2835.0,2888.0,2640.0,2771.71,2800.0,-28.29,-0.01,2735.44,2401.0,2795.95,6567792.5,70,-24.24,248.0,-0.87,9.39,1.31,2482.24,2780.11,4181.0,2092.0,09_16_2025.csv,2025-09-16
SANIMA,25.18,366.2,369.9,362.5,365.16,365.0,0.16,0.0,365.04,139554.0,369.68,50942641.3,390,-4.52,7.4,-1.22,2.04,0.03,332.06,321.82,391.0,285.0,09_16_2025.csv,2025-09-16
SANVI,28.7,620.0,620.0,595.3,599.19,599.0,0.19,0.0,604.82,23406.0,619.93,14156469.2,615,-20.74,24.7,-3.35,4.15,-0.94,0.0,0.0,930.4,359.0,09_16_2025.csv,2025-09-16
SAPDBL,25.99,790.0,799.7,775.0,777.05,776.0,1.05,0.0,782.07,18587.0,797.12,14536360.3,202,-20.07,24.7,-2.52,3.19,-0.65,985.17,1048.35,1622.7,464.4,09_16_2025.csv,2025-09-16
SARBTM,34.89,915.0,915.0,887.0,891.44,890.0,1.44,0.0,894.37,41495.0,914.73,37111987.3,263,-23.29,28.0,-2.55,3.16,-0.33,866.04,840.84,1048.0,696.8,09_16_2025.csv,2025-09-16
SBCF,30.39,9.12,9.15,9.12,9.12,9.12,0.0,0.0,9.14,6800.0,9.15,62141.0,6,-0.03,0.03,-0.33,0.33,-0.2,9.59,9.45,12.03,8.36,09_16_2025.csv,2025-09-16
SBD89,25.74,1135.2,1135.2,1135.2,1135.1,1135.2,-0.1,0.0,1135.18,30.0,1135.2,34055.5,2,-0.1,0.0,-0.01,0.0,-0.01,0.0,0.0,1205.0,1041.1,09_16_2025.csv,2025-09-16
SBI,34.51,386.0,395.0,384.1,384.49,384.2,0.29,0.0,388.71,35408.0,392.44,13763514.8,118,-7.95,10.9,-2.03,2.84,-1.1,406.19,413.61,549.0,372.2,09_16_2025.csv,2025-09-16
SBID89,36.32,1081.0,1081.0,1081.0,1081.0,1081.0,0.0,0.0,1081.0,25.0,1075.0,27025.0,1,6.0,0.0,0.56,0.0,0.0,1078.48,1052.65,1137.1,1008.6,09_16_2025.csv,2025-09-16
SBL,25.67,372.0,377.9,367.8,372.25,374.0,-1.75,0.0,371.0,132615.0,375.01,49199950.4,208,-2.76,10.1,-0.74,2.75,0.34,321.99,312.69,408.0,261.0,09_16_2025.csv,2025-09-16
SCB,24.43,630.1,640.0,630.0,631.7,632.9,-1.2,0.0,632.06,12381.0,642.44,7825523.9,130,-10.74,10.0,-1.67,1.59,-0.06,631.37,644.32,779.2,597.1,09_16_2025.csv,2025-09-16
SCBD,27.16,1130.0,1130.0,1130.0,1130.0,1130.0,0.0,0.0,1130.0,112.0,1150.0,126560.0,2,-20.0,0.0,-1.74,0.0,0.0,1106.35,0.0,1193.4,1060.9,09_16_2025.csv,2025-09-16
SDBD87,33.48,1080.0,1080.0,1080.0,1080.0,1080.0,0.0,0.0,1080.0,25.0,1070.0,27000.0,1,10.0,0.0,0.93,0.0,0.0,1070.38,1047.75,1120.0,1002.0,09_16_2025.csv,2025-09-16
SEF,29.71,9.55,9.55,9.19,9.3,9.3,0.0,0.0,9.29,2601.0,9.4,24172.5,9,-0.1,0.36,-1.06,3.92,0.07,10.06,9.93,11.5,8.72,09_16_2025.csv,2025-09-16
SFCL,30.31,433.0,436.1,425.0,431.33,430.0,1.33,0.0,431.62,7997.0,433.91,3451678.4,90,-2.58,11.1,-0.59,2.61,-0.07,495.36,536.42,1117.9,416.4,09_16_2025.csv,2025-09-16
SFEF,32.81,9.1,9.23,9.05,9.23,9.23,0.0,0.0,9.17,3400.0,9.28,31168.0,8,-0.05,0.18,-0.54,1.99,0.68,9.64,9.53,11.12,8.53,09_16_2025.csv,2025-09-16
SFMF,31.53,9.59,9.6,9.59,9.59,9.59,0.0,0.0,9.59,16600.0,9.75,159204.0,5,-0.16,0.01,-1.64,0.1,-0.01,10.42,10.35,11.74,9.22,09_16_2025.csv,2025-09-16
SGHC,27.42,335.1,353.4,335.0,336.26,335.0,1.26,0.0,338.88,5996.0,339.97,2031949.0,77,-3.71,18.4,-1.09,5.49,-0.78,440.99,474.26,649.5,335.0,09_16_2025.csv,2025-09-16
SGIC,26.91,540.0,550.2,539.5,546.4,545.0,1.4,0.0,544.22,14578.0,550.06,7933602.5,162,-3.66,10.7,-0.67,1.98,0.4,575.02,612.06,817.1,525.0,09_16_2025.csv,2025-09-16
SHEL,32.82,303.2,308.0,301.1,302.1,302.5,-0.4,0.0,303.52,255340.0,304.67,77501558.0,758,-2.57,6.9,-0.84,2.29,-0.47,283.41,273.18,347.8,222.1,09_16_2025.csv,2025-09-16
SHINE,31.02,417.1,422.0,412.0,414.79,417.0,-2.21,-0.01,414.78,28729.0,419.1,11916276.8,161,-4.31,10.0,-1.03,2.43,0.0,418.3,422.99,508.0,390.0,09_16_2025.csv,2025-09-16
SHIVM,27.93,599.0,599.0,576.0,579.08,578.0,1.08,0.0,582.61,205207.0,593.44,119554855.8,823,-14.36,23.0,-2.42,3.99,-0.61,555.67,552.61,709.0,495.0,09_16_2025.csv,2025-09-16
SHL,24.25,561.0,561.0,542.0,544.31,542.5,1.81,0.0,546.6,32918.0,552.15,17993095.9,115,-7.84,19.0,-1.42,3.51,-0.42,544.74,527.74,619.0,455.0,09_16_2025.csv,2025-09-16
SHLB,35.54,1853.0,1853.0,1816.2,1816.3,1816.3,0.0,0.0,1826.81,885.0,1817.28,1616729.0,21,-0.98,36.8,-0.05,2.03,-0.58,2003.66,2195.99,2907.0,1763.1,09_16_2025.csv,2025-09-16
SHPC,32.22,551.9,551.9,533.0,537.84,540.0,-2.16,0.0,539.04,119782.0,541.1,64566726.7,369,-3.26,18.9,-0.6,3.55,-0.22,564.8,542.13,684.9,438.1,09_16_2025.csv,2025-09-16
SICL,30.53,730.1,735.0,721.0,726.7,729.0,-2.3,0.0,725.79,6893.0,735.07,5002836.6,76,-8.37,14.0,-1.14,1.94,0.13,763.84,777.4,925.0,708.7,09_16_2025.csv,2025-09-16
SIFC,33.68,496.0,503.0,494.4,500.99,500.0,0.99,0.0,499.0,7123.0,498.27,3554376.9,70,2.72,8.6,0.55,1.74,0.4,522.99,539.13,728.1,481.0,09_16_2025.csv,2025-09-16
SIGS2,28.79,9.5,9.5,9.25,9.25,9.25,0.0,0.0,9.31,17950.0,9.5,167156.0,7,-0.25,0.25,-2.63,2.7,-0.67,10.16,10.0,11.7,8.62,09_16_2025.csv,2025-09-16
SIGS3,31.29,9.22,9.3,9.22,9.22,9.22,0.0,0.0,9.23,16400.0,9.28,151319.0,14,-0.06,0.08,-0.65,0.87,-0.07,10.21,10.05,11.46,8.28,09_16_2025.csv,2025-09-16
SIKLES,32.16,711.7,738.6,701.0,704.63,703.1,1.53,0.0,709.08,10750.0,724.68,7622622.3,129,-20.05,37.6,-2.77,5.36,-0.63,965.13,1000.5,1475.0,637.0,09_16_2025.csv,2025-09-16
SINDU,28.29,700.0,702.0,685.0,686.67,688.0,-1.33,0.0,691.73,9779.0,698.8,6764379.3,132,-12.13,17.0,-1.74,2.48,-0.74,889.85,941.62,1482.0,541.3,09_16_2025.csv,2025-09-16
SJCL,29.51,288.0,296.0,283.5,289.11,289.9,-0.79,0.0,288.31,12806.0,293.79,3692105.6,110,-4.68,12.5,-1.59,4.41,0.28,320.7,333.17,393.7,283.5,09_16_2025.csv,2025-09-16
SJLIC,30.39,430.0,430.0,425.0,426.25,426.1,0.15,0.0,426.77,15429.0,430.2,6584642.9,172,-3.95,5.0,-0.92,1.18,-0.12,440.52,446.23,522.0,420.0,09_16_2025.csv,2025-09-16
SKBBL,26.01,916.6,916.6,878.8,881.9,880.8,1.1,0.0,884.8,37840.0,898.7,33480802.7,265,-16.8,37.8,-1.87,4.3,-0.33,836.23,840.58,999.0,780.0,09_16_2025.csv,2025-09-16
SLBBL,34.06,912.0,935.0,905.0,910.38,905.0,5.38,0.01,918.12,14640.0,930.53,13441219.9,118,-20.15,30.0,-2.17,3.31,-0.85,938.13,943.36,1159.4,780.0,09_16_2025.csv,2025-09-16
SLBSL,34.03,1493.6,1493.6,1427.0,1446.04,1432.0,14.04,0.01,1445.17,10751.0,1498.36,15537002.2,64,-52.32,66.6,-3.49,4.67,0.06,1594.81,1783.54,3047.0,1223.0,09_16_2025.csv,2025-09-16
SLCF,33.64,9.25,9.26,9.08,9.09,9.09,0.0,0.0,9.12,28200.0,9.4,257192.0,16,-0.31,0.18,-3.3,1.98,-0.33,9.95,9.81,11.99,8.75,09_16_2025.csv,2025-09-16
SMATA,28.8,951.0,984.0,917.1,974.97,942.0,32.97,0.04,946.11,18279.0,970.36,17293958.2,263,4.61,66.9,0.48,7.29,2.96,866.21,865.73,1382.0,734.1,09_16_2025.csv,2025-09-16
SMB,29.57,2169.2,2170.1,2130.0,2148.0,2145.0,3.0,0.0,2145.62,692.0,2209.0,1484768.4,26,-61.0,40.1,-2.76,1.88,0.11,2320.18,2505.96,4026.2,1690.0,09_16_2025.csv,2025-09-16
SMFBS,35.89,1724.1,1758.5,1672.1,1679.91,1689.0,-9.09,-0.01,1685.54,1227.0,1690.35,2068160.0,22,-10.44,86.4,-0.62,5.17,-0.34,1779.07,1851.08,2426.4,1398.5,09_16_2025.csv,2025-09-16
SMH,25.63,848.0,877.0,816.0,816.11,816.0,0.11,0.0,830.79,1699.0,832.05,1411510.7,27,-15.94,61.0,-1.92,7.48,-1.8,887.02,943.45,1283.0,790.0,09_16_2025.csv,2025-09-16
SMHL,37.29,888.0,888.0,835.0,865.27,855.0,10.27,0.01,861.92,25275.0,883.77,21784977.3,161,-18.5,53.0,-2.09,6.35,0.39,982.69,1050.15,1657.0,557.1,09_16_2025.csv,2025-09-16
SMJC,29.81,537.0,547.0,535.0,537.22,538.0,-0.78,0.0,537.67,13576.0,546.1,7299440.6,135,-8.88,12.0,-1.63,2.24,-0.08,557.13,565.97,735.0,480.2,09_16_2025.csv,2025-09-16
SMPDA,31.07,928.0,928.0,890.0,908.32,910.0,-1.68,0.0,901.06,5723.0,912.57,5156766.5,82,-4.25,38.0,-0.47,4.27,0.8,960.51,960.76,1205.0,826.0,09_16_2025.csv,2025-09-16
SNLI,25.37,457.47,460.0,451.0,453.98,453.7,0.28,0.0,453.81,13962.0,457.47,6336121.9,270,-3.49,9.0,-0.76,2.0,0.04,516.83,563.26,744.5,451.0,09_16_2025.csv,2025-09-16
SONA,31.26,440.0,449.7,440.0,441.57,441.0,0.57,0.0,441.56,37791.0,445.22,16686999.0,341,-3.65,9.7,-0.82,2.2,0.0,462.94,466.67,545.0,425.0,09_16_2025.csv,2025-09-16
SPC,28.1,504.24,509.8,498.0,498.78,498.0,0.78,0.0,502.85,9893.0,504.24,4974726.4,76,-5.46,11.8,-1.08,2.37,-0.82,527.03,544.99,722.0,471.7,09_16_2025.csv,2025-09-16
SPDL,45.98,396.0,408.0,396.0,402.65,403.8,-1.15,0.0,401.62,173738.0,396.1,69775931.4,548,6.55,12.0,1.65,3.03,0.26,383.96,370.1,465.0,260.0,09_16_2025.csv,2025-09-16
SPHL,30.49,521.0,536.0,515.0,517.38,520.0,-2.62,-0.01,521.64,8420.0,526.05,4392216.0,99,-8.67,21.0,-1.65,4.08,-0.82,679.82,729.82,922.0,515.0,09_16_2025.csv,2025-09-16
SPIL,20.15,815.0,815.0,806.0,808.09,808.0,0.09,0.0,809.32,3496.0,814.67,2829386.0,43,-6.58,9.0,-0.81,1.12,-0.15,821.6,826.95,980.4,778.0,09_16_2025.csv,2025-09-16
SPL,24.25,930.0,930.0,906.5,906.56,906.5,0.06,0.0,908.67,2823.0,939.22,2565171.5,24,-32.66,23.5,-3.48,2.59,-0.23,866.17,905.28,1102.2,765.0,09_16_2025.csv,2025-09-16
SRLI,28.13,395.0,397.0,391.0,391.87,391.4,0.47,0.0,393.13,16769.0,395.29,6592415.5,275,-3.42,6.0,-0.87,1.53,-0.32,409.14,416.23,611.0,390.0,09_16_2025.csv,2025-09-16
SSHL,28.04,176.5,177.4,173.0,173.88,174.0,-0.12,0.0,174.95,44868.0,175.08,7849518.4,251,-1.2,4.4,-0.69,2.54,-0.61,232.31,233.2,313.8,173.0,09_16_2025.csv,2025-09-16
